roll_number,department,credit,course_name,course_type,grade
703403,EC,8,ME397,hasmed_elective,AA
775967,EC,4,EP358,department_elective,BC
150503,CH,3,EC847,flexible_elective,AB
582912,CH,6,MM955,minor,AP
787967,EC,6,EC287,flexible_elective,AP
879634,EP,3,MA885,flexible_elective,AP
608952,EP,6,EP469,core,AB
143856,CE,4,CE350,core,BB
282482,MM,4,EP895,hasmed_elective,CC
773982,EE,4,EC986,minor,BC
845623,EE,6,CSE158,flexible_elective,AA
310604,EE,4,CSE283,department_elective,AB
379479,MA,6,EC866,hasmed_elective,AA
381227,CE,3,EP995,department_elective,AA
310604,EE,4,MA562,alc,BC
500658,CE,3,CE134,flexible_elective,AP
971123,MA,3,MA424,core,CC
581065,EP,8,EE207,minor,BC
381526,CE,4,EE663,hasmed_elective,CC
718510,EP,3,EP413,honours,AA
881983,MA,8,MA144,honours,AA
871746,IE,6,CH313,alc,CC
970791,MA,8,MA486,department_elective,BB
718510,EP,6,EP199,honours,BC
879634,EP,4,EP200,core,CC
733782,CH,6,EP327,department_elective,AB
721490,EP,8,IE958,hasmed_elective,BB
973158,EE,8,ME231,minor,BB
928288,CSE,6,ME407,flexible_elective,AP
294697,MM,6,IE897,flexible_elective,AB
703403,EC,4,EC101,department_elective,BB
381526,CE,3,CE619,hasmed_elective,AA
971123,MA,6,MA132,core,CC
718510,EP,6,CE452,department_elective,AP
150503,CH,6,EC615,department_elective,AA
485484,MM,6,MM319,honours,CC
582912,CH,3,CH888,honours,BB
721490,EP,3,IE929,alc,BC
851029,CSE,8,MA846,department_elective,AA
282482,MM,3,EE291,department_elective,BC
208100,EE,4,MM419,minor,AA
836431,EE,4,EP341,hasmed_elective,BB
571782,ME,6,EE149,department_elective,AA
613401,CE,8,CE462,honours,AP
388969,CSE,8,ME232,flexible_elective,AA
870642,MM,8,EC376,flexible_elective,BC
970791,MA,3,EE149,flexible_elective,CC
534763,MA,4,MA815,honours,BB
282482,MM,3,CSE656,flexible_elective,BC
180828,CSE,6,MM120,flexible_elective,AP
881983,MA,4,MA369,department_elective,AB
358405,MA,4,CSE349,hasmed_elective,BC
781075,CE,4,CE365,honours,BB
998293,ME,3,ME725,core,AP
500658,CE,4,MA256,minor,BB
816041,MA,4,EC520,department_elective,CC
265922,EP,3,ME852,alc,BB
461971,CE,3,CSE456,department_elective,AA
124663,EE,6,EE629,core,BC
144528,ME,8,ME370,core,AP
955757,MM,8,ME945,hasmed_elective,AP
159438,EE,8,CSE791,flexible_elective,AB
581065,EP,4,EP696,core,AP
388969,CSE,8,IE197,alc,CC
581065,EP,3,EP413,honours,AB
478606,CE,4,EC787,minor,AB
871746,IE,3,IE549,honours,BB
775967,EC,4,CSE318,hasmed_elective,CC
836881,MM,6,EP671,department_elective,BC
993835,CE,4,EE835,hasmed_elective,AP
608952,EP,6,IE821,hasmed_elective,BB
482623,IE,3,CSE487,flexible_elective,AA
194063,EP,6,EP801,honours,BB
572815,CSE,8,EP806,flexible_elective,AB
681499,CH,6,CE904,alc,AP
588946,MA,3,CE733,hasmed_elective,AB
500658,CE,4,MA180,department_elective,BB
847809,IE,6,CSE885,department_elective,AP
626000,EC,8,CH696,alc,AB
194063,EP,6,EP261,honours,AP
379479,MA,4,MM912,minor,AA
973158,EE,3,EE138,hasmed_elective,AP
960395,EE,8,EP624,minor,AA
145372,EP,3,EP197,core,CC
270007,IE,3,IE139,honours,AA
144528,ME,4,CSE329,department_elective,BC
970791,MA,4,IE642,flexible_elective,AA
995208,ME,8,IE955,minor,AP
626000,EC,4,IE195,hasmed_elective,BB
750259,MM,6,EP864,hasmed_elective,BC
517837,CH,6,CE685,alc,AB
630568,EP,6,EP930,core,AA
608522,EC,4,EE202,department_elective,AA
214270,CH,4,CH517,flexible_elective,CC
488661,EE,6,MA883,department_elective,BB
270007,IE,4,MM947,flexible_elective,AP
265922,EP,6,CE569,hasmed_elective,BC
301135,IE,8,IE514,honours,BB
294697,MM,6,MM163,honours,AB
816041,MA,3,EP704,department_elective,CC
294697,MM,8,CSE753,alc,AB
581065,EP,4,EE996,hasmed_elective,BB
787967,EC,6,IE861,hasmed_elective,CC
703403,EC,6,EC522,honours,AA
571782,ME,4,MM393,hasmed_elective,BC
750259,MM,8,ME933,department_elective,AB
364146,MA,6,MM832,flexible_elective,AB
159438,EE,6,IE545,minor,CC
630568,EP,8,EP555,honours,AB
461584,EE,3,IE593,department_elective,BB
581065,EP,3,EE969,minor,AB
327122,MM,3,MM186,core,AB
294697,MM,3,CH458,flexible_elective,AA
265922,EP,3,EP652,honours,BC
478606,CE,3,MA178,flexible_elective,AP
721490,EP,6,MA524,alc,BC
581065,EP,8,MA967,alc,AB
630568,EP,6,MA348,alc,CC
879634,EP,8,EP481,flexible_elective,AP
960395,EE,8,IE600,alc,AB
836881,MM,4,MM308,core,CC
879634,EP,4,MM119,alc,AA
478606,CE,4,EE540,flexible_elective,BB
461971,CE,8,EP390,minor,BB
582912,CH,3,CH674,honours,BB
391848,ME,4,EC972,hasmed_elective,AB
144528,ME,3,CH910,alc,BC
680096,CH,6,CH189,honours,AA
461971,CE,8,MM252,flexible_elective,AB
870642,MM,8,CH810,alc,CC
588946,MA,3,CE907,hasmed_elective,BB
581858,MA,8,CSE276,hasmed_elective,CC
970791,MA,6,MM568,department_elective,AP
265922,EP,6,MA250,hasmed_elective,AB
960395,EE,3,IE844,hasmed_elective,AP
159438,EE,8,ME628,hasmed_elective,AB
816041,MA,6,MA119,core,AB
703403,EC,6,ME912,minor,BB
775967,EC,3,ME413,minor,AB
461971,CE,8,ME494,minor,BC
775967,EC,3,EE163,alc,CC
788020,CE,3,CE724,honours,BC
630568,EP,3,MA446,department_elective,CC
841365,MA,6,CH349,flexible_elective,BB
478606,CE,3,MA731,minor,AA
145372,EP,3,CH694,minor,BB
981238,MM,4,CE255,hasmed_elective,AP
773982,EE,8,EE997,core,AA
986057,ME,4,EE862,flexible_elective,CC
485484,MM,4,CH783,department_elective,AA
283796,ME,3,ME785,honours,BB
150503,CH,4,EE570,department_elective,BC
628849,MA,3,MA837,core,BB
881983,MA,3,MA698,honours,BC
787967,EC,4,CE880,flexible_elective,AP
680096,CH,6,EP761,alc,BB
301135,IE,4,IE184,honours,CC
955757,MM,4,EC535,hasmed_elective,CC
834515,MA,8,MA918,honours,AA
144528,ME,4,MA936,minor,AP
391848,ME,8,MM741,department_elective,BC
681499,CH,8,IE898,flexible_elective,AB
841365,MA,6,EE932,alc,CC
329535,EC,6,EP580,alc,AA
733782,CH,4,CSE622,alc,AA
461971,CE,6,MM968,department_elective,BC
282482,MM,6,MM346,honours,AA
144528,ME,3,EC879,alc,CC
534763,MA,3,MA342,honours,BB
597353,CSE,8,CSE396,alc,CC
907454,CSE,3,EC897,hasmed_elective,AA
981238,MM,4,EE364,department_elective,AP
310604,EE,6,EE697,core,BB
329535,EC,6,EC524,alc,BB
301135,IE,6,IE474,core,CC
214270,CH,6,ME448,minor,BC
703403,EC,4,EE246,flexible_elective,AA
703403,EC,3,ME133,hasmed_elective,BB
534763,MA,6,MM781,alc,BC
144528,ME,8,EE236,department_elective,AP
145372,EP,3,EC814,minor,CC
588946,MA,3,EC161,minor,BC
782129,MA,6,IE920,department_elective,AB
608952,EP,6,ME263,flexible_elective,CC
362471,EE,4,CE338,minor,BB
588946,MA,3,MA691,honours,AA
461584,EE,8,EE211,flexible_elective,AA
294697,MM,6,MM180,flexible_elective,BC
907454,CSE,8,CSE353,honours,CC
998293,ME,4,ME389,alc,AB
871746,IE,4,IE788,core,BC
327122,MM,3,CE642,alc,AA
834515,MA,6,MA522,honours,AB
482623,IE,4,IE141,honours,AP
834515,MA,4,MA480,core,BC
986057,ME,6,EE993,alc,BC
294697,MM,8,MM191,honours,AB
973158,EE,3,EE832,core,CC
588946,MA,3,IE934,department_elective,AB
364146,MA,8,MA818,honours,BB
203200,CH,8,CE773,minor,BB
571782,ME,4,EE845,department_elective,BB
144528,ME,6,ME568,core,AA
581858,MA,4,MA557,core,CC
391848,ME,6,CH556,minor,BC
733782,CH,8,CE210,flexible_elective,AP
381526,CE,6,CE917,honours,AP
582912,CH,4,CH989,core,AP
282482,MM,4,MM574,honours,AB
845623,EE,8,CH709,hasmed_elective,BC
482623,IE,8,CH532,minor,AA
283796,ME,3,ME738,honours,BC
716985,MM,3,ME227,department_elective,AP
571782,ME,3,MM273,hasmed_elective,BB
851029,CSE,8,CSE924,honours,CC
681499,CH,6,MA318,department_elective,BC
500658,CE,4,IE602,hasmed_elective,AB
534763,MA,8,CH562,hasmed_elective,BC
150503,CH,6,IE937,flexible_elective,CC
960395,EE,4,EE716,core,AA
582912,CH,4,CH972,honours,CC
787967,EC,3,EC757,core,AA
461971,CE,8,MA708,hasmed_elective,AP
879634,EP,3,MM911,alc,BB
500658,CE,8,CSE328,minor,CC
608522,EC,3,MA879,hasmed_elective,CC
143856,CE,4,MM390,flexible_elective,CC
960395,EE,6,EC258,alc,CC
851029,CSE,3,EC248,flexible_elective,AA
180828,CSE,8,EE136,alc,AA
847809,IE,4,ME940,alc,AB
841365,MA,8,EC382,department_elective,AA
500658,CE,6,CE287,core,BB
733782,CH,6,CH851,honours,BC
282482,MM,8,ME530,minor,AB
680096,CH,3,CH310,honours,BB
847809,IE,3,CH968,department_elective,AA
608952,EP,6,ME227,alc,AB
282482,MM,6,IE405,flexible_elective,AA
960395,EE,8,EE236,honours,CC
582912,CH,4,MA370,alc,BC
955757,MM,4,EE725,department_elective,BB
379479,MA,8,MA860,honours,BC
159438,EE,4,MM169,minor,AB
282482,MM,6,MM857,core,AB
879634,EP,3,MA587,flexible_elective,AA
461971,CE,8,ME401,department_elective,AA
836881,MM,6,CE597,alc,BB
478606,CE,3,MA796,flexible_elective,AA
630568,EP,6,MA955,hasmed_elective,AP
203200,CH,6,CH210,core,AB
381526,CE,4,CSE282,minor,AA
572815,CSE,8,CSE643,honours,BC
608952,EP,8,CSE461,flexible_elective,AA
692318,CSE,8,MA916,flexible_elective,CC
381227,CE,6,CH750,hasmed_elective,BC
143142,CSE,6,MA847,minor,BB
571782,ME,3,ME458,core,AA
571782,ME,3,MA978,minor,AB
265922,EP,6,ME496,flexible_elective,AB
364146,MA,4,CH771,minor,BC
716985,MM,4,MA810,alc,CC
265922,EP,8,EC415,flexible_elective,AA
845623,EE,4,EE623,honours,BB
461971,CE,3,MM325,department_elective,AP
517837,CH,3,CH586,core,AP
194063,EP,4,ME791,department_elective,CC
628849,MA,8,EP184,minor,AA
265922,EP,6,ME907,flexible_elective,CC
572815,CSE,8,CSE314,core,AB
301135,IE,8,EC303,alc,CC
310604,EE,8,IE680,alc,AP
458200,EC,4,MA468,flexible_elective,AA
362471,EE,6,EE448,honours,BC
270007,IE,4,IE746,honours,AB
517837,CH,4,CH857,core,BC
681499,CH,8,CSE518,department_elective,AA
582912,CH,8,CE498,flexible_elective,AP
294697,MM,8,EP261,hasmed_elective,AB
588946,MA,3,MA340,honours,BB
973158,EE,4,EE217,honours,BB
194063,EP,4,CSE538,alc,AB
282482,MM,8,MM626,core,CC
138296,MM,3,MM759,honours,AB
750259,MM,4,CE147,minor,AA
482623,IE,3,EE569,alc,BB
608522,EC,4,CH242,department_elective,CC
960395,EE,8,ME707,flexible_elective,BB
294697,MM,4,MM512,flexible_elective,BC
810863,CE,4,CE624,core,AP
461971,CE,6,EP617,flexible_elective,BC
787967,EC,4,EC271,honours,CC
841365,MA,3,EC391,minor,BC
630568,EP,8,EP966,core,AA
145372,EP,4,EP567,core,AB
928288,CSE,8,ME963,hasmed_elective,AA
478606,CE,8,CSE160,flexible_elective,BB
836881,MM,8,ME190,flexible_elective,BC
270007,IE,4,ME680,alc,BC
294697,MM,6,MM934,flexible_elective,BB
986057,ME,6,IE562,department_elective,BC
381227,CE,6,EC451,hasmed_elective,AP
362471,EE,6,EE972,core,AP
881983,MA,3,EP152,flexible_elective,AB
500658,CE,6,CE137,core,AB
775967,EC,4,EE495,minor,BB
971123,MA,4,MA351,honours,AB
851029,CSE,6,EC569,flexible_elective,CC
608952,EP,4,MM341,flexible_elective,CC
458200,EC,6,EC524,core,AA
810863,CE,4,CH755,alc,BB
721490,EP,8,EE231,hasmed_elective,CC
703403,EC,8,CH128,minor,BB
362471,EE,4,MA873,minor,AA
836881,MM,6,EC618,minor,BB
581065,EP,4,EP866,honours,CC
517837,CH,4,MM102,hasmed_elective,BC
608522,EC,3,ME229,department_elective,AA
461971,CE,8,CH929,minor,AA
203200,CH,8,CH234,core,AP
928288,CSE,8,IE513,flexible_elective,BB
845623,EE,6,IE128,flexible_elective,AP
180828,CSE,3,EP579,alc,BB
716985,MM,8,CH187,flexible_elective,BB
485484,MM,4,MM629,honours,BC
145372,EP,3,EE540,hasmed_elective,BC
138296,MM,8,EE659,department_elective,AB
588946,MA,3,MA895,alc,BB
847809,IE,8,ME998,hasmed_elective,BC
681499,CH,8,CE583,minor,AA
851029,CSE,3,CSE357,core,CC
718510,EP,6,CH877,alc,AP
597353,CSE,8,MA440,minor,CC
613401,CE,4,CE140,core,CC
203200,CH,4,IE620,hasmed_elective,CC
581065,EP,4,MM347,hasmed_elective,AB
150503,CH,4,CH487,honours,CC
581858,MA,3,EP667,hasmed_elective,BB
207443,ME,6,CSE528,department_elective,BB
381227,CE,6,CE877,department_elective,AB
581858,MA,6,IE381,alc,AA
282482,MM,8,MM657,honours,BB
775967,EC,4,MM678,flexible_elective,BB
344265,CSE,3,ME528,minor,AB
781075,CE,3,EP729,hasmed_elective,AB
194063,EP,4,CH134,minor,AP
871746,IE,6,ME631,hasmed_elective,BC
310604,EE,3,CE347,alc,AB
143142,CSE,6,CSE829,honours,AP
500658,CE,3,MA588,hasmed_elective,AA
150503,CH,4,CE193,flexible_elective,AP
871746,IE,8,CH584,alc,BB
716985,MM,6,CH793,minor,BB
199713,EE,4,MA408,minor,BB
613401,CE,6,CSE419,hasmed_elective,BB
589528,EE,4,EE447,department_elective,CC
521087,CSE,6,CH123,alc,BC
